timestamp,open,high,low,close,volume,ema_fast,ema_slow,price_vs_ema_fast,price_vs_ema_slow,ema_cross_signal,rsi,macd,macd_signal,macd_histogram,macd_normalized,atr,atr_normalized,bb_upper,bb_middle,bb_lower,bb_position,bb_width,volume_ma,volume_ratio,obv,obv_normalized,vwap,price_vs_vwap,price_change_5,price_change_10,close_position_in_range,rsi_normalized,swing_high,swing_low,last_swing_high,last_swing_low,po3_accumulation,po3_manipulation,po3_distribution,po3_phase,po3_strength,bos_bullish,bos_bearish,bos_strength,bos_signal,bullish_order_block,bearish_order_block,order_block_strength,order_block_signal,liquidity_sweep_high,liquidity_sweep_low,liquidity_sweep_strength,liquidity_sweep_signal,fvg_bullish,fvg_bearish,fvg_size,fvg_signal,market_structure,structure_strength,smc_bullish_strength,smc_bearish_strength,smc_signal,smc_signal_abs,combined_bullish_score,combined_bearish_score,signal_quality_score,combined_signal,enhanced_smc_signal,signal_confluence_enhanced,enhanced_bullish_score,enhanced_bearish_score,enhanced_signal_quality,technical_indicator_confirmation,enhanced_combined_signal,basic_filter_score,basic_filter_reasons,confluence_score,confluence_signals,layer1_passed,layer2_passed,layer3_passed,final_filter_passed,final_signal_score,signal_strength_level,filtered_action,action_confidence,suggested_position_size
2025-05-13 18:45:00,178.04,179.22,177.96,179.05,6362.735,176.83822659159264,175.03761025837238,0.012507326334568213,0.022923014863519647,1,69.9240866905523,1.275800416883584,1.1273159879662207,0.14848442891736324,0.0071253862992660365,0.9694853218112149,0.0054146066563039085,180.1409647885707,176.37800000000001,172.61503521142933,0.8550391978308842,0.042669321441117194,7324.24045,0.8687228448377878,527373.4159999996,0.9965318810142367,176.40626989703756,0.014986599424756884,0.005051922537187892,0.008902913168422844,0.865079365079374,0.699240866905523,0,0,175.59,172.42,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.25,0.2,0.3,0.3,0.04999999999999999,0.0,,0.0,,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-13 19:00:00,179.06,179.08,178.32,178.87,6280.902,177.0317288209648,175.1879000521617,0.010383851478365737,0.021018003793309786,1,68.16191195605998,1.2805644904823623,1.1579656884694491,0.12259880201291318,0.007159190979383699,0.9545220845389867,0.0053364012105942115,180.3023918088631,176.6515,173.0006081911369,0.8038298744726234,0.04133439918555001,7343.6584,0.8552824298036521,521092.5139999996,0.9846634043435695,176.6322405247635,0.01266903181768102,0.0025783308110531866,0.01250990603419,0.7236842105263124,0.6816191195605998,0,0,175.59,172.42,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.25,0.2,0.3,0.3,0.04999999999999999,0.0,,0.0,,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-13 19:15:00,178.89,180.92,178.62,180.88,9418.874,177.39823083801576,175.4111196579593,0.019626853918083734,0.031177500905898554,1,75.56669867868581,1.4300455795926723,1.2123816666940939,0.21766391289857845,0.007906045884523842,1.0506276499290579,0.005808423540076614,180.8565569533966,177.0025,173.1484430466034,1.0030413466753187,0.04354805105460763,7360.965400000001,1.279570475905239,530511.3879999996,0.9999999999999811,177.07485170824194,0.021488925474452046,0.014071873072826202,0.024757804090419944,0.9826086956521772,0.7556669867868581,0,0,175.59,172.42,0,0,0,0,0.0,1,0,0.11237211382568295,1,0,1,0.63564006190581,-1,0,0,0.0,0,0,0,0.0,0,0,0.0,0.028093028456420737,0.127128012381162,-0.09903498392474126,0.09903498392474126,0.03,0.6,0.41978204976840305,-0.57,-0.09903498392474126,0.6,0.55,0.5396139935698965,0.7396139935698964,0.5,0.010386006430103567,0.0,,0.0,,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-13 19:30:00,180.87,182.62,180.83,182.58,10998.167,177.89173266296663,175.69225222039225,0.026354610564819015,0.03920348047543736,1,79.83780946645035,1.666476112888887,1.3032005559330526,0.36327555695583436,0.009127374919974186,1.1034399606484102,0.006043597111668365,181.65682927645202,177.46300000000002,173.26917072354803,1.1100629833373912,0.04726426665222601,7565.029949999999,1.4538167162180238,541509.5549999996,0.9999999999999815,177.64439697578462,0.02778361213885168,0.021883920076118057,0.03164199344558716,0.9776536312849206,0.7983780946645035,0,0,175.59,172.42,0,0,0,0,0.0,1,0,0.09398496240601599,1,0,1,0.5393713722483843,-1,0,0,0.0,0,1,0,0.009772168863077954,1,0,0.0,0.12121792923228356,0.10787427444967686,0.013343654782606698,0.013343654782606698,0.53,0.6,0.41003750799446914,-0.06999999999999995,0.013343654782606698,0.5,0.5553374619130427,0.5,0.7053374619130426,0.5,0.055337461913042674,0.0,,0.0,,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-13 19:45:00,182.58,184.38,181.73,182.06,9711.366,178.28871050458886,175.94196781959255,0.02115271059360807,0.03477301212568433,1,75.49078832862453,1.7912410479456184,1.4008086543355658,0.39043239361005266,0.009838740239182788,1.21390853488781,0.0066676289953191805,182.06787627535996,177.9085,173.74912372464004,0.9990531903296871,0.04675860091406493,7707.433900000001,1.2599999073621635,531798.1889999995,0.9820661225451324,178.1226876388781,0.022104496700074104,0.022464337863641548,0.02771662432966404,0.12452830188679691,0.7549078832862454,1,0,184.38,172.42,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.004477116957771404,1,0,0.0,0.044771169577714036,0.0,0.044771169577714036,0.044771169577714036,0.0,0.09,0.16993858885749685,-0.09,0.044771169577714036,0.5,0.26790846783108563,0.5,0.5179084678310856,0.5,-0.23209153216891437,0.0,,0.0,,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-13 20:00:00,182.06,182.27,180.86,181.46,9615.725,178.59073807558042,176.15836123843206,0.016066129494382318,0.03009586785603735,1,70.70693618067354,1.8207151019308299,1.4847899438546186,0.33592515807621126,0.010033699448533174,1.2279150681101092,0.006766863595889502,182.4195973723282,178.241,174.06240262767182,0.8851770957064543,0.04688705036807691,7727.26165,1.2443897250457412,522182.46399999957,0.9643088643190983,178.52794703890993,0.016423495647160734,0.013459927394582571,0.018579848442323854,0.425531914893614,0.7070693618067354,0,0,184.38,172.42,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1.0,0.1,0.0,0.1,0.1,0.0,0.09,0.13804624120449024,-0.09,0.1,0.5,0.29000000000000004,0.4,0.33999999999999997,0.3,-0.10999999999999999,-0.5,RSI超买警告; 布林带上轨警告,0.4,趋势指标对齐,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-13 20:15:00,181.38,181.77,180.65,181.52,7713.241,178.8697154017156,176.36862158202297,0.014816843602240008,0.029208021085436187,1,70.90549057820755,1.8278447442049242,1.5534009039246797,0.2744438402802445,0.010069660336078251,1.2202068489593876,0.006722162014981201,182.70041553682051,178.567,174.4335844631795,0.8572106377515942,0.04629540213836271,7805.7936,0.9881430889999449,529895.7049999996,0.9785528253513278,178.81458797770415,0.01512970531595101,0.014815228937216984,0.017431758309511824,0.7767857142857152,0.7090549057820755,0,0,184.38,172.42,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1.0,0.1,0.0,0.1,0.1,0.0,0.09,0.1393699371880503,-0.09,0.1,0.5,0.29000000000000004,0.4,0.33999999999999997,0.3,-0.10999999999999999,-0.5,RSI超买警告; 布林带上轨警告,0.4,趋势指标对齐,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-13 20:30:00,181.52,182.88,181.51,182.53,7969.405,179.21831393488557,176.6102442650809,0.01847850251686692,0.03351875628479357,1,74.08931045602105,1.8931703073062351,1.621354784600991,0.2718155227052441,0.01037183097192919,1.2309063597480032,0.006743583847849686,183.08186989406892,178.94299999999998,174.80413010593105,0.9333308477684025,0.046259086905539,7929.2098,1.0050692567120623,537865.1099999996,0.9932698417482035,179.13327654226026,0.01896199033091655,0.009122069880583838,0.023322307562930966,0.7445255474452604,0.7408931045602105,0,0,184.38,172.42,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1.0,0.1,0.0,0.1,0.1,0.0,0.09,0.16059540304014036,-0.09,0.1,0.5,0.29000000000000004,0.5,0.54,0.5,-0.20999999999999996,-0.5,RSI超买警告; 布林带上轨警告,0.4,趋势指标对齐,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-13 20:45:00,182.52,183.18,182.31,182.89,7110.591,179.56799832203933,176.85650919586203,0.018499964965934187,0.03411517524331597,1,75.1338198199342,1.9514946623593232,1.6873827601526576,0.2641119022066656,0.010670319111812146,1.2051273340517175,0.006589356083174135,183.54092796250933,179.2845,175.0280720374907,0.9235358887495894,0.04748238651427558,7944.2091,0.8950659418065923,544975.7009999997,0.9999999999999817,179.43313897030984,0.0192654548068857,0.0016978858582537004,0.02361896233279226,0.6666666666666449,0.751338198199342,0,0,184.38,172.42,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.0029707872586234915,1,1,1.0,0.12970787258623492,0.0,0.12970787258623492,0.12970787258623492,0.0,0.09,0.21079475632830635,-0.09,0.12970787258623492,0.6,0.301883149034494,0.5,0.551883149034494,0.5,-0.19811685096550602,-0.5,RSI超买警告; 布林带上轨警告,0.4,趋势指标对齐,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-13 21:00:00,182.89,183.2,182.25,182.26,7998.515,179.82437943422607,177.06841079602432,0.01354444026687042,0.02931968034635025,1,69.82875836842514,1.9246947164623691,1.7348451514146002,0.18984956504776895,0.010560159752344834,1.1869039530480225,0.006512147224009781,183.8806211512809,179.5265,175.1723788487191,0.8138980181104796,0.04850672353419586,7921.958399999999,1.0096638477677442,536977.1859999996,0.9853231713169357,179.68313199997365,0.014341179226699561,0.0010985389432054404,0.023587554756823392,0.010526315789464237,0.6982875836842514,0,0,184.38,172.42,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.25,0.2,0.3,0.3,0.04999999999999999,0.0,,0.0,,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-13 21:15:00,182.26,182.79,182.05,182.35,7124.842,180.06491472620456,177.27553194127827,0.01269034157636977,0.028624751555689113,1,70.15298043050473,1.8889432521104652,1.7656647715537732,0.123278480556692,0.010358888138801564,1.1549822421160196,0.006333875745083738,184.18284846765673,179.7705,175.35815153234327,0.7923046557755098,0.04908868215482215,7780.3498500000005,0.9157482809079593,544102.0279999996,0.9983968587986457,179.94685534160138,0.013354746621365607,0.004904662184503472,0.018430605975984227,0.40540540540539294,0.7015298043050473,0,0,184.38,172.42,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.09,0.1343532028700315,-0.09,0.0,0.6666666666666666,0.25,0.2,0.3,0.3,0.04999999999999999,0.0,,0.0,,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-13 21:30:00,182.39,182.94,181.73,181.76,6472.69,180.226351418947,177.45139343377716,0.008509569044584065,0.024280488774131595,1,65.20609599182686,1.7923408996739454,1.7709999971778076,0.021340902496137737,0.009861030477959647,1.158912081964876,0.006376056788979291,184.27582928136556,180.02550000000002,175.77517071863448,0.7040430146911714,0.04721919151859639,7783.38395,0.8316035854816078,537629.3379999996,0.9865198338448307,180.15763298186005,0.008894249949993988,0.001322168356103992,0.016156985520210165,0.024793388429752844,0.6520609599182685,0,0,184.38,172.42,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.3,0.3,0.25,0.0,,0.0,,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-13 21:45:00,181.76,182.8,179.66,182.64,4237.328,180.4562227123806,177.65486820108,0.012101424128221927,0.028060766639265527,1,68.74611059407223,1.7664291887943477,1.7700858355011158,-0.0036566467067680186,0.009671644704305453,1.3004183618245286,0.00712011805641989,184.4044567523835,180.332,176.25954324761648,0.783367036205992,0.0451662129004671,7596.2458,0.5578187056558913,541866.6659999996,0.994295094268781,180.41846607919138,0.012313229178179074,0.0006026406618089286,0.009730207872622687,0.9490445859872534,0.6874611059407223,0,1,184.38,179.66,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.3,0.3,0.25,0.0,,0.0,,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-13 22:00:00,182.61,182.9,182.22,182.68,6675.701,180.6680110254872,177.8519321931945,0.011136387471653563,0.027146558079340632,1,68.90099595632921,1.7291886268369012,1.761906393768273,-0.03271776693137185,0.009465670170992452,1.2561027645513485,0.006875973092573618,184.50485853652557,180.617,176.7291414634744,0.7653131512654822,0.04305085940443684,7501.8621,0.8898725291151379,548542.3669999996,0.9999999999999818,180.71534036269475,0.010871570910151836,-0.0011482311772101905,0.0005477051155657886,0.676470588235299,0.6890099595632921,0,0,184.38,179.66,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,1.0,0.29000000000000004,0.0,0.33999999999999997,0.3,0.29000000000000004,0.0,,0.4,趋势指标对齐,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-13 22:15:00,182.64,182.85,182.36,182.65,5388.411,180.8567718802027,178.04009171503,0.009915183717782588,0.025892529264411962,1,68.62630594098012,1.67791253268976,1.7451076215525707,-0.06719508886281078,0.009186490734682506,1.2013811385119653,0.006577504180191433,184.5300687184323,180.892,177.2539312815677,0.7416117088571051,0.04022365520235603,7487.486900000001,0.7196554828029148,543153.9559999997,0.9901768553822391,180.9200907050001,0.009561731305013678,0.0021398002853068032,0.0032406898824564045,0.5918367346938846,0.6862630594098011,0,0,184.38,179.66,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,1.0,0.29000000000000004,0.0,0.33999999999999997,0.3,0.29000000000000004,-0.1,成交量萎缩警告,0.4,趋势指标对齐,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-13 22:30:00,182.68,183.22,182.29,183.17,5295.013,181.07707932018337,178.2412645889504,0.01155817559944116,0.027652044673358602,1,70.79938787748465,1.6600989257916865,1.7281058824003939,-0.06800695660870737,0.009063159500964604,1.1819967714753967,0.006453004157205857,184.68103391731006,181.143,177.60496608268994,0.7864585314011207,0.039063435156865674,7289.729649999999,0.7263661691486735,548448.9689999997,0.9998297342090079,181.17755619044118,0.0109971888983009,0.004496846723334169,0.009423564421910946,0.9462365591397731,0.7079938787748464,0,0,184.38,179.66,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1.0,0.1,0.0,0.1,0.1,0.0,0.09,0.13866258584989766,-0.09,0.1,0.6666666666666666,0.29000000000000004,0.2,0.33999999999999997,0.3,0.09000000000000002,-0.4,RSI超买警告; 成交量萎缩警告,0.4,趋势指标对齐,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-13 22:45:00,183.16,183.18,182.69,182.94,5981.19,181.25450033730877,178.42552872271708,0.009299077592857379,0.0253017116418282,1,68.5381210357638,1.6088763115462825,1.7042599682295716,-0.09538365668328908,0.008794557294994438,1.1325684306557262,0.006190928340744103,184.75542070197116,181.3695,177.98357929802881,0.7319162405495373,0.03733726676173418,7267.946400000001,0.8229546106724176,542467.7789999997,0.9889259456234312,181.3722502381828,0.008643823736863752,0.006492077464788748,0.007822829440282009,0.5102040816326436,0.685381210357638,0,0,184.38,179.66,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,1.0,0.29000000000000004,0.0,0.33999999999999997,0.3,0.29000000000000004,0.0,,0.4,趋势指标对齐,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-13 23:00:00,182.92,183.84,182.53,183.77,8843.683,181.49407173375556,178.63511583163015,0.01253995926425158,0.02874509944175631,1,72.01210270762103,1.6166206871483553,1.6867321120133285,-0.07011142486497324,0.008796978218144175,1.1452421141803175,0.006231931839692646,184.88387035494372,181.6395,178.39512964505627,0.828337977314086,0.03572318086037152,7327.866499999999,1.206856456787252,551311.4619999997,0.9999999999999818,181.67355202574996,0.01153964322750132,0.006187034603591934,0.006793403824028932,0.9465648854961886,0.7201210270762103,0,0,184.38,179.66,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1.0,0.1,0.0,0.1,0.1,0.0,0.09,0.14674735138414016,-0.09,0.1,0.5,0.29000000000000004,0.4,0.33999999999999997,0.3,-0.10999999999999999,-0.5,RSI超买警告; 布林带上轨警告,0.4,趋势指标对齐,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-13 23:15:00,183.77,184.75,183.26,183.27,9053.12,181.66320775911217,178.81687599509564,0.008844896337063857,0.02490326475128948,1,67.19840899957421,1.5643791502309057,1.662261519656844,-0.09788236942593831,0.008535925957499349,1.1698676774531527,0.006383301563011691,184.88321183095502,181.8695,178.85578816904496,0.7323546640416861,0.03314147595891595,7460.369049999999,1.2134949275733218,542258.3419999997,0.9835789374536714,181.89931020021055,0.0075354315433125455,0.0032296912634115493,0.0020777516539998153,0.006711409395986084,0.6719840899957421,1,0,184.75,179.66,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,1.0,0.29000000000000004,0.0,0.33999999999999997,0.3,0.29000000000000004,0.0,,0.4,趋势指标对齐,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-13 23:30:00,183.26,184.31,183.21,184.01,7050.075,181.88671178205388,179.0205279168566,0.011673685213960797,0.02787094944475129,1,70.35665902990041,1.5646528275721607,1.6427397812399074,-0.07808695366774665,0.008503085851704586,1.1648771290636415,0.006330509912850614,184.76359854425732,182.167,179.57040145574268,0.8548873590944583,0.02850789159680204,7465.0787,0.9444073241987389,549308.4169999997,0.996366763366857,182.17784919340502,0.010056935103289673,0.0074459348480699905,0.009601667946889103,0.7272727272727155,0.7035665902990041,0,0,184.75,179.66,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1.0,0.1,0.0,0.1,0.1,0.0,0.09,0.1357110601993361,-0.09,0.1,0.5,0.29000000000000004,0.4,0.33999999999999997,0.3,-0.10999999999999999,-0.5,RSI超买警告; 布林带上轨警告,0.4,趋势指标对齐,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-13 23:45:00,184.01,184.5,183.59,183.76,7821.193,182.06512018376304,179.20638956717596,0.009309195602794551,0.025409866488700715,1,67.97545454153519,1.5270934257447095,1.619610510140868,-0.09251708439615847,0.008310260261997767,1.1466716198448097,0.006240050173295656,184.65746674034006,182.40249999999997,180.1475332596599,0.8010022222756346,0.02472517361702916,7538.0016000000005,1.0375684982608653,541487.2239999997,0.9821802398876847,182.39193764856722,0.007500673379920727,0.003221051482229731,0.007732382780367475,0.18681318681317377,0.6797545454153519,0,0,184.75,179.66,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.6666666666666666,0.29000000000000004,0.2,0.33999999999999997,0.3,0.09000000000000002,-0.2,布林带上轨警告,0.4,趋势指标对齐,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-14 00:00:00,183.76,183.97,183.06,183.25,7572.469,182.17796588054753,179.36496252532592,0.005884543250172148,0.021659957552331438,1,63.27098228272425,1.4395800092047466,1.5836044099536437,-0.1440244007488971,0.007855825425401072,1.1297665041416087,0.006165165097634972,184.21554234574887,182.6215,181.02745765425112,0.6971403086235879,0.017457334933169148,7602.579949999999,0.9960393773958274,533914.7549999997,0.9684448661072645,182.58015399068577,0.003668777765125552,0.0016945446594511804,0.008197623239436735,0.20879120879120708,0.6327098228272425,0,0,184.75,179.66,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,1.0,0.29000000000000004,0.0,0.33999999999999997,0.3,0.29000000000000004,0.0,,0.4,趋势指标对齐,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-14 00:15:00,183.44,183.94,182.62,182.67,8147.388,182.22482627287633,179.49457183805825,0.0024429916396628906,0.017690942569598377,1,58.3270626917403,1.308342090158277,1.5285519459945704,-0.2202098558362935,0.0071623259985672365,1.1433546109886363,0.006259126353471487,184.09043321695574,182.711,181.33156678304428,0.485138823867636,0.015099618708843278,7539.005649999999,1.080697956500404,525767.3669999996,0.9536666716354073,182.6912133750026,-0.00011611601133259255,-0.005985743048375847,0.00016425755584759116,0.037878787878775154,0.5832706269174031,0,0,184.75,179.66,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,1.0,0.29000000000000004,0.0,0.33999999999999997,0.3,0.29000000000000004,0.1,RSI中性,0.4,趋势指标对齐,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-14 00:30:00,182.68,183.23,182.26,182.34,6708.875,182.23579519926906,179.60615725617362,0.0005718130217885885,0.01522131972305986,1,55.66206541955981,1.1642856910175112,1.4556986949991588,-0.2914130039816476,0.006385245645593458,1.1309721387751623,0.006202545457799508,184.0869322750195,182.699,181.31106772498052,0.37067092304811255,0.015193649390740993,7324.54105,0.9159447607983575,519058.4919999996,0.9414977336349856,182.68347839643823,-0.0018801831421933657,-0.005074480275004123,-0.0018611780162032243,0.0824742268041367,0.5566206541955981,0,0,184.75,179.66,0,0,0,0,0.0,0,0,0.0,0,1,0,0.6474267529902376,1,0,0,0.0,0,0,0,0.0,0,1,1.0,0.22948535059804753,0.0,0.22948535059804753,0.22948535059804753,0.09,0.0,0.2923040345294283,0.09,0.22948535059804753,1.0,0.341794140239219,0.0,0.391794140239219,0.3,0.341794140239219,0.1,RSI中性,0.4,趋势指标对齐,True,False,False,False,0.0,0,0,0.0,0.0
2025-05-14 00:45:00,182.34,182.54,181.85,182.23,7138.47,182.23524327552914,179.70905305004916,-2.877201706382256e-05,0.014027935193942286,1,54.76384276158411,1.029377849057994,1.3704345258109258,-0.34105667675293194,0.005648783674795555,1.0994741288626506,0.006033441962699065,184.08168885166515,182.70749999999998,181.33331114833481,0.3262611432841332,0.015042500736588998,7195.89625,0.9920195833840713,511920.02199999965,0.9285495718570614,182.7030568122074,-0.0025892112614932217,-0.009673387315906723,-0.0022994798795511473,0.5507246376811546,0.547638427615841,0,0,184.75,179.66,0,0,0,0,0.0,0,0,0.0,0,1,0,0.7616167170745148,1,0,0,0.0,0,0,0,0.0,0,1,1.0,0.252323343414903,0.0,0.252323343414903,0.252323343414903,0.12,0.0,0.3379800201631392,0.12,0.252323343414903,1.0,0.3509293373659612,0.0,0.4009293373659612,0.3,0.3509293373659612,0.1,RSI中性,0.4,趋势指标对齐,True,False,False,False,0.0,0,0,0.0,0.0
2025-05-14 01:00:00,182.24,183.62,182.05,183.62,7169.52,182.3671248683359,179.8624235186747,0.006870071196048298,0.020891392475511573,1,62.90900856481855,1.0228332110662564,1.300914262861992,-0.2780810517957357,0.005570380193150291,1.1330831196581752,0.006170804485667003,184.11819681815882,182.8155,181.51280318184115,0.8087825151584608,0.014251492003236443,7073.586,1.013562286512103,519089.54199999967,0.9415540538861326,182.8340153881638,0.0042988970633693205,-0.0007618632999564223,0.0024567341813617194,1.0,0.6290900856481855,0,0,184.75,179.66,0,0,0,0,0.0,0,0,0.0,0,1,0,0.7058500411974713,1,0,0,0.0,0,0,0,0.0,0,1,1.0,0.24117000823949428,0.0,0.24117000823949428,0.24117000823949428,0.09,0.0,0.31567334981232187,0.09,0.24117000823949428,0.75,0.34646800329579774,0.2,0.3964680032957977,0.3,0.14646800329579773,-0.2,布林带上轨警告,0.4,趋势指标对齐,True,False,False,False,0.0,0,0,0.0,0.0
2025-05-14 01:15:00,183.6,184.62,183.3,183.54,8095.037,182.47882726182772,180.00664220421686,0.005815319805018598,0.0196290411982384,1,62.21467694298291,0.9996676603768151,1.2406649423649567,-0.24099728198814163,0.005446592897334723,1.1464343253968765,0.006246236925993661,184.1104560293585,182.91649999999998,181.72254397064148,0.7611067680335788,0.013054656407251432,7092.6758,1.1413234198579894,510994.50499999966,0.9268708166274088,182.94575240651773,0.003248217494341204,0.001582537517053062,0.003279763857002349,0.1818181818181681,0.6221467694298292,0,0,184.75,179.66,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.004163471020050506,1,1,1.0,0.14163471020050505,0.0,0.14163471020050505,0.14163471020050505,0.0,0.0,0.04721157006683502,0.0,0.14163471020050505,1.0,0.306653884080202,0.0,0.35665388408020204,0.3,0.306653884080202,0.0,,0.4,趋势指标对齐,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-14 01:30:00,183.54,184.62,183.42,184.29,7538.62,182.6513199035584,180.17461701973775,0.00897163019301929,0.022841080771168826,1,66.00302865954778,1.0299548481799832,1.1985229235279622,-0.16856807534797902,0.005588772305496681,1.1502604450113867,0.0062415781920418184,184.3243405206849,183.0045,181.68465947931512,0.986990655254664,0.014424131873094834,7071.13655,1.0661115008449384,518533.12499999965,0.9405447931717236,183.04083663382232,0.006824506427910678,0.008868451305633185,0.002829623986504881,0.7249999999999935,0.6600302865954778,0,0,184.75,179.66,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.6666666666666666,0.29000000000000004,0.3,0.54,0.5,-0.009999999999999953,-0.2,布林带上轨警告,0.4,趋势指标对齐,False,False,False,False,0.0,0,0,0.0,0.0
2025-05-14 01:45:00,184.3,184.3,182.65,182.95,7520.41,182.67976562702904,180.28345556798334,0.0014792791749179,0.014790843805471207,1,55.32941560236748,0.9350521622914982,1.1458287712806694,-0.21077660898917117,0.0051109710975211714,1.1859561275105739,0.006482405725665887,184.32655837628278,183.0075,181.6884416237172,0.47820414887093765,0.014415347745669252,7091.6275,1.0604632011481145,511012.7149999997,0.9269038469582747,183.04358218751622,-0.000511256316107081,0.0033453987057145973,-0.0017460577290338009,0.18181818181817086,0.5532941560236748,0,0,184.75,179.66,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,1.0,0.29000000000000004,0.0,0.33999999999999997,0.3,0.29000000000000004,0.1,RSI中性,0.4,趋势指标对齐,False,False,False,False,0.0,0,0,0.0,0.0
